address,choice,voting_power,timestamp,date_utc,author_ipfs_hash
0x2e41a69c357029084831E47b028Da192aE756bF3,1,2.172304004416965,1676151314,"Sat, 11 Feb 2023 21:35:14 GMT",QmcRzk756mEPVooyTgoaWTTwwgGJ4FabG13Q9nA8Wp211m
0x012DB66110d211E5Aa15171b15265384f22Fd1De,1,2.166130735025376,1676113894,"Sat, 11 Feb 2023 11:11:34 GMT",bafkreigrlnupnbb2bga7z7my7s7pkx6h2gyfmmuwco7ygk3zxomxyjlmve
0xAA2650451419f165878BD8be2A1c0e467A9A430F,1,2.1655647874127237,1675688780,"Mon, 06 Feb 2023 13:06:20 GMT",bafkreibtsjwv4d7nog3yvanxacccjm4genbyk6sks6chbp4m4jrzwsowgy
0x3f267E6C4213fE10fE047924CE01AeA23f9a4389,1,2.1654691596733815,1676116588,"Sat, 11 Feb 2023 11:56:28 GMT",bafkreibiwu5mvc6kb2kpatlruq4yph3bwq2fezdd3qdugpastxokq3fmwa
0xB6bb77Fd15213fA2D09dEd8090E5B1FAc1b68156,1,2.150005629285848,1675692743,"Mon, 06 Feb 2023 14:12:23 GMT",bafkreigsiduoh2juxmho2j2bvafl6zy5zqbashguuamlxa3ewuiga6qu4a
0x4FD165eb3Ae47f84fC58F9407d77001686Ecb596,1,2.1435490412252447,1675673054,"Mon, 06 Feb 2023 08:44:14 GMT",bafkreicqo3qzmrdkj7ebbhiejbaccr6xvsl7fuxjgs3s26o3sokysjovh4
0x9e8d0119196DAF0A64E7212675259ff7010e99F9,1,2.135859577641059,1675716958,"Mon, 06 Feb 2023 20:55:58 GMT",bafkreieiwp5lgib6xcg4dxlh5hgmjijjqp7uqsx4wu3c6nyvc25kalmmvm
0x741B3fA0b2bf3b14C2D6F13ccfDFd584C68abD4E,1,2.118742253504926,1676133243,"Sat, 11 Feb 2023 16:34:03 GMT",bafkreiawljektlpsafnis7c6jcbiu7jkaucryp5ey2lxri4uoz6tatcq4y
0xcB15649D7B7a1eb01fb1ACD14809de6cF82Aa1A0,3,2.1145940794219538,1675705657,"Mon, 06 Feb 2023 17:47:37 GMT",bafkreie4skvjvxoyyuizi5jwnv5egdkqt6spxupkflx3ymd6eflsef4l6u
0x6cFd01eB3b47216eBB2c548Dd56C8Ad12E9c1538,1,2.110857,1675692139,"Mon, 06 Feb 2023 14:02:19 GMT",bafkreic6ygztviwobvvdqmksyez7vwasklekhbcep3xs4wtffcte2gs66q
0x0b36fb16057B97DB1bf3B8b73BCe4156e0Ad0C63,2,2.103610811243939,1676116092,"Sat, 11 Feb 2023 11:48:12 GMT",bafkreife5gisoxdmqbptvs3mkrabmolizeaopx74q3us75e4wjlax4pnxy
0x7E2061a11b168954A960FA0426c9EE63f3c7A645,3,2.1,1675921276,"Thu, 09 Feb 2023 05:41:16 GMT",bafkreiayh5mscbh2myx3pyoto76odsd3swocrzafbjgkb7pppggjpg7ali
0xD181CBE9297E33f065e36e1300b00445679d6852,1,2.1,1675688062,"Mon, 06 Feb 2023 12:54:22 GMT",bafkreiegjujyyapru3iilqdergq2qqwnva4ja73zfpybt35vl7uwqnszdy
0xACa9b4e5c90846006cf51aED521B36280c429fBe,3,2.1,1676126055,"Sat, 11 Feb 2023 14:34:15 GMT",bafkreibkh4a3o5qn5eldstj4x6d24dphxtrrypqo55vo2b3cvr2gtzh4ja
0xe6f37F80c28d005fFb642132874223a8f084D2b6,1,2.1,1675686643,"Mon, 06 Feb 2023 12:30:43 GMT",bafkreifv35442oyq6kh32mbntb3icccxxhmvosxyopjrdsngitccaoissa
0x9e602c1920443F01Cb100a57A7F894df8Eb42f66,3,2.0994760729693063,1675691966,"Mon, 06 Feb 2023 13:59:26 GMT",bafkreif6uxeiehwqooyxtpx2n63jfxugn5rl3lah2acrhbdmfwim543zji
0x0A6918216f342B8F3E3011ee4011c6f1FF28D3EE,1,2.0961479762088624,1675651241,"Mon, 06 Feb 2023 02:40:41 GMT",bafkreigkj5ablfumhtlveawyxak5tzesx72ecf6dv5ayysikng46xzswti
0x460987736F0E47d331D9A0a9d37e8Dc7597F8B95,1,2.0916993086970934,1675761654,"Tue, 07 Feb 2023 09:20:54 GMT",bafkreifmsz77ahrzdkjd3fc4ymz2fzlr5hydjeghyvvnr4hrsn6oho42jm
0x91F5F79c7EA0eBA35d5A1538B2563B85ec31dab7,1,2.0871098278193108,1675749201,"Tue, 07 Feb 2023 05:53:21 GMT",bafkreie4hv6sjxszctf6y5kyzkhidajvinfr2q5aw6dendohwerycixfs4
0xC202aa8Cd496E06170fB1E1FCC908A70d8e63090,1,2.0848018367755277,1675728959,"Tue, 07 Feb 2023 00:15:59 GMT",bafkreihl7jao6aphoos2u34x2nrik4whseqo4ppeqvzum56s6m7r4femt4
0xAcDff5C6CB70d15a435Db7bB1D8C5491b2C0ad93,1,2.084203480207776,1675698805,"Mon, 06 Feb 2023 15:53:25 GMT",bafkreihacviegiy2yuolxrwj6yfb5hs3sdzze4xhtg7w5j6lcvvy7lzi74
